,id,class_no,confidence,frame,x1,y1,x2,y2,center,bottom_center,zone0,zone1,zone2,zone3,zone0_FC,zone1_FC,zone2_FC,zone3_FC,zone0_TC,zone1_TC,zone2_TC,zone3_TC
1007,20,2,0.48338788747787476,53,170.77389526367188,480.0997009277344,251.3836212158203,541.9742431640625,"(211.08, 511.04)","(211.08, 541.97)",True,False,False,False,10,0,0,4,12,1,0,4
1008,21,7,0.48692214488983154,53,1619.9193115234375,328.16339111328125,1684.07373046875,396.3479309082031,"(1652.0, 362.26)","(1652.0, 396.35)",False,False,False,True,10,0,0,4,12,1,0,4
1009,18,2,0.7335949540138245,53,694.286376953125,516.4510498046875,822.6986083984375,589.8709716796875,"(758.49, 553.16)","(758.49, 589.87)",True,False,False,False,10,0,0,4,12,1,0,4
1010,1,7,0.9586473107337952,54,692.628173828125,563.2340087890625,1110.779541015625,896.729736328125,"(901.7, 729.98)","(901.7, 896.73)",False,False,False,False,10,0,0,4,12,1,0,4
1011,2,5,0.8887929916381836,54,308.60321044921875,487.2947692871094,560.0498046875,614.3462524414062,"(434.33, 550.82)","(434.33, 614.35)",True,False,False,False,10,0,0,4,12,1,0,4
1012,4,7,0.8068860173225403,54,993.7150268554688,445.8095703125,1097.462158203125,510.678955078125,"(1045.59, 478.24)","(1045.59, 510.68)",False,False,False,False,10,0,0,4,12,1,0,4
1013,5,2,0.8223406076431274,54,263.46978759765625,554.1327514648438,347.0740661621094,615.0242309570312,"(305.27, 584.58)","(305.27, 615.02)",True,False,False,False,10,0,0,4,12,1,0,4
1014,6,2,0.7901244759559631,54,1422.5244140625,440.9286193847656,1485.845947265625,485.7974548339844,"(1454.19, 463.36)","(1454.19, 485.8)",False,False,False,True,10,0,0,4,12,1,0,4
1015,8,2,0.6637353897094727,54,245.4078826904297,501.0028076171875,315.444091796875,554.1089477539062,"(280.43, 527.56)","(280.43, 554.11)",True,False,False,False,10,0,0,4,12,1,0,4
1016,9,7,0.7589656710624695,54,1517.15185546875,347.02960205078125,1623.7357177734375,435.12091064453125,"(1570.44, 391.08)","(1570.44, 435.12)",False,False,False,True,10,0,0,4,12,1,0,4
1017,10,2,0.5263698697090149,54,137.3803253173828,511.1784973144531,213.1387176513672,571.0381469726562,"(175.26, 541.11)","(175.26, 571.04)",True,False,False,False,10,0,0,4,12,1,0,4
1018,11,2,0.7049248218536377,54,871.0252685546875,450.24212646484375,955.6668090820312,485.909423828125,"(913.35, 468.08)","(913.35, 485.91)",False,False,False,False,10,0,0,4,12,1,0,4
1019,12,7,0.7477544546127319,54,34.65056228637695,442.877197265625,93.40541076660156,518.8101806640625,"(64.03, 480.84)","(64.03, 518.81)",True,False,False,False,10,0,0,4,12,1,0,4
1020,13,2,0.5979355573654175,54,1474.8153076171875,421.1040954589844,1527.4144287109375,461.0757141113281,"(1501.11, 441.09)","(1501.11, 461.08)",False,False,False,True,10,0,0,4,12,1,0,4
1021,14,2,0.7410180568695068,54,80.33352661132812,498.06500244140625,132.76210021972656,543.9515380859375,"(106.55, 521.01)","(106.55, 543.95)",True,False,False,False,10,0,0,4,12,1,0,4
1022,15,2,0.6443848609924316,54,963.9008178710938,457.20440673828125,1015.5726928710938,496.0803527832031,"(989.74, 476.64)","(989.74, 496.08)",False,False,False,False,10,0,0,4,12,1,0,4
1023,16,2,0.6531098484992981,54,194.4207305908203,544.9678344726562,272.358154296875,596.3821411132812,"(233.39, 570.67)","(233.39, 596.38)",True,False,False,False,10,0,0,4,12,1,0,4
1024,17,2,0.315428227186203,54,151.878662109375,408.6787109375,193.3623046875,455.8023376464844,"(172.62, 432.24)","(172.62, 455.8)",True,False,False,False,10,0,0,4,12,1,0,4
1025,20,2,0.4837227165699005,54,170.15634155273438,480.0452880859375,251.37547302246094,542.0152587890625,"(210.77, 511.03)","(210.77, 542.02)",True,False,False,False,10,0,0,4,12,1,0,4
1026,21,7,0.4687761068344116,54,1619.841064453125,328.35943603515625,1684.06201171875,396.6139221191406,"(1651.95, 362.49)","(1651.95, 396.61)",False,False,False,True,10,0,0,4,12,1,0,4
1027,18,2,0.7339087724685669,54,692.6533203125,516.2703857421875,821.5421752929688,589.3407592773438,"(757.1, 552.81)","(757.1, 589.34)",True,False,False,False,10,0,0,4,12,1,0,4
1028,1,7,0.9644559025764465,55,697.9098510742188,562.3731689453125,1110.6170654296875,894.1465454101562,"(904.26, 728.26)","(904.26, 894.15)",False,False,False,False,10,0,0,4,12,1,0,4
1029,2,5,0.8503003120422363,55,308.6465148925781,487.1179504394531,560.2452392578125,614.2194213867188,"(434.45, 550.67)","(434.45, 614.22)",True,False,False,False,10,0,0,4,12,1,0,4
1030,4,7,0.8068749308586121,55,993.7090454101562,445.7724609375,1097.44287109375,510.64990234375,"(1045.58, 478.21)","(1045.58, 510.65)",False,False,False,False,10,0,0,4,12,1,0,4
1031,5,2,0.8200188875198364,55,263.446044921875,554.0716552734375,347.0438537597656,614.9601440429688,"(305.24, 584.52)","(305.24, 614.96)",True,False,False,False,10,0,0,4,12,1,0,4
1032,6,2,0.7866905331611633,55,1422.52392578125,440.8805236816406,1485.8250732421875,485.7635803222656,"(1454.17, 463.32)","(1454.17, 485.76)",False,False,False,True,10,0,0,4,12,1,0,4
1033,8,2,0.6634396314620972,55,245.3451385498047,501.018310546875,315.4195556640625,554.0841064453125,"(280.38, 527.55)","(280.38, 554.08)",True,False,False,False,10,0,0,4,12,1,0,4
1034,9,7,0.7608422636985779,55,1517.2017822265625,347.0733642578125,1624.021240234375,435.1698913574219,"(1570.61, 391.12)","(1570.61, 435.17)",False,False,False,True,10,0,0,4,12,1,0,4
1035,10,2,0.5274873971939087,55,137.46759033203125,511.2442932128906,213.04403686523438,570.9132690429688,"(175.26, 541.08)","(175.26, 570.91)",True,False,False,False,10,0,0,4,12,1,0,4
1036,11,2,0.6832403540611267,55,871.02197265625,450.2201232910156,955.7201538085938,485.9151306152344,"(913.37, 468.07)","(913.37, 485.92)",False,False,False,False,10,0,0,4,12,1,0,4
1037,12,7,0.7353808283805847,55,34.802371978759766,443.1347351074219,93.82272338867188,519.001708984375,"(64.31, 481.07)","(64.31, 519.0)",True,False,False,False,10,0,0,4,12,1,0,4
1038,13,2,0.587192714214325,55,1474.7803955078125,421.0536193847656,1527.3873291015625,461.046875,"(1501.08, 441.05)","(1501.08, 461.05)",False,False,False,True,10,0,0,4,12,1,0,4
1039,14,2,0.7418700456619263,55,80.54534912109375,498.38372802734375,132.70945739746094,543.9440307617188,"(106.63, 521.16)","(106.63, 543.94)",True,False,False,False,10,0,0,4,12,1,0,4
1040,15,2,0.615483820438385,55,963.8916015625,457.1933898925781,1015.5521850585938,496.0943298339844,"(989.72, 476.64)","(989.72, 496.09)",False,False,False,False,10,0,0,4,12,1,0,4
1041,16,2,0.6475205421447754,55,194.38388061523438,545.02294921875,272.07080078125,596.3543090820312,"(233.23, 570.69)","(233.23, 596.35)",True,False,False,False,10,0,0,4,12,1,0,4
1042,17,7,0.3504686951637268,55,151.47506713867188,408.6208801269531,192.62448120117188,455.2194519042969,"(172.05, 431.92)","(172.05, 455.22)",True,False,False,False,10,0,0,4,12,1,0,4
1043,20,2,0.498667448759079,55,169.80259704589844,479.9468078613281,251.3055419921875,542.0502319335938,"(210.55, 511.0)","(210.55, 542.05)",True,False,False,False,10,0,0,4,12,1,0,4
1044,21,7,0.537020742893219,55,1619.835205078125,327.9460144042969,1683.9688720703125,396.5912170410156,"(1651.9, 362.27)","(1651.9, 396.59)",False,False,False,True,10,0,0,4,12,1,0,4
1045,18,2,0.7802902460098267,55,689.294189453125,515.8341064453125,820.7726440429688,588.5714721679688,"(755.03, 552.2)","(755.03, 588.57)",True,False,False,False,10,0,0,4,12,1,0,4
1046,1,7,0.96458899974823,56,704.1258544921875,560.6447143554688,1112.2947998046875,890.8817749023438,"(908.21, 725.76)","(908.21, 890.88)",False,False,False,False,10,0,0,4,12,1,0,4
1047,2,5,0.8136764764785767,56,307.6966552734375,486.66558837890625,560.0219116210938,614.8109130859375,"(433.86, 550.74)","(433.86, 614.81)",True,False,False,False,10,0,0,4,12,1,0,4
1048,4,7,0.8021987676620483,56,993.729248046875,445.74658203125,1097.4403076171875,510.56304931640625,"(1045.58, 478.15)","(1045.58, 510.56)",False,False,False,False,10,0,0,4,12,1,0,4
1049,5,2,0.8206859827041626,56,263.4518737792969,554.0499877929688,347.0438537597656,614.910888671875,"(305.25, 584.48)","(305.25, 614.91)",True,False,False,False,10,0,0,4,12,1,0,4
1050,6,2,0.7875542640686035,56,1422.53466796875,440.881591796875,1485.810546875,485.72674560546875,"(1454.17, 463.3)","(1454.17, 485.73)",False,False,False,True,10,0,0,4,12,1,0,4
1051,8,2,0.6652752757072449,56,245.31845092773438,501.0221862792969,315.4345703125,554.0778198242188,"(280.38, 527.55)","(280.38, 554.08)",True,False,False,False,10,0,0,4,12,1,0,4
1052,9,7,0.6619089841842651,56,1517.5946044921875,347.0303649902344,1624.07080078125,435.3993835449219,"(1570.83, 391.21)","(1570.83, 435.4)",False,False,False,True,10,0,0,4,12,1,0,4
1053,10,2,0.5644422173500061,56,138.23831176757812,511.46295166015625,213.43344116210938,571.0536499023438,"(175.84, 541.26)","(175.84, 571.05)",True,False,False,False,10,0,0,4,12,1,0,4
1054,11,2,0.6901572942733765,56,870.98291015625,450.2039489746094,955.6903686523438,485.9127197265625,"(913.34, 468.06)","(913.34, 485.91)",False,False,False,False,10,0,0,4,12,1,0,4
1055,12,7,0.7431628704071045,56,34.91814422607422,443.2561950683594,94.64373016357422,518.9073486328125,"(64.78, 481.08)","(64.78, 518.91)",True,False,False,False,10,0,0,4,12,1,0,4
1056,13,2,0.5933948159217834,56,1474.737548828125,420.9169006347656,1527.3052978515625,461.0319519042969,"(1501.02, 440.97)","(1501.02, 461.03)",False,False,False,True,10,0,0,4,12,1,0,4
1057,14,2,0.7333496809005737,56,81.17057037353516,498.8629455566406,132.62095642089844,544.05078125,"(106.9, 521.46)","(106.9, 544.05)",True,False,False,False,10,0,0,4,12,1,0,4
1058,15,2,0.6221681833267212,56,963.85205078125,457.1922607421875,1015.5346069335938,496.09002685546875,"(989.69, 476.64)","(989.69, 496.09)",False,False,False,False,10,0,0,4,12,1,0,4
1059,16,2,0.6492136120796204,56,194.37661743164062,545.0560913085938,271.7435607910156,596.4706420898438,"(233.06, 570.76)","(233.06, 596.47)",True,False,False,False,10,0,0,4,12,1,0,4
1060,17,7,0.36820289492607117,56,150.65904235839844,408.35443115234375,191.8286895751953,454.4727478027344,"(171.24, 431.41)","(171.24, 454.47)",True,False,False,False,10,0,0,4,12,1,0,4
1061,20,2,0.48240554332733154,56,170.3062286376953,480.04632568359375,251.3760986328125,541.9588012695312,"(210.84, 511.0)","(210.84, 541.96)",True,False,False,False,10,0,0,4,12,1,0,4
1062,21,7,0.6135267019271851,56,1619.5701904296875,327.70953369140625,1683.5965576171875,397.0942077636719,"(1651.58, 362.4)","(1651.58, 397.09)",False,False,False,True,10,0,0,4,12,1,0,4
1063,18,2,0.7834540605545044,56,684.7608032226562,515.1065673828125,819.851318359375,587.8145141601562,"(752.31, 551.46)","(752.31, 587.81)",True,False,False,False,10,0,0,4,12,1,0,4
1064,1,7,0.9619995355606079,57,710.434326171875,558.9974975585938,1113.1102294921875,887.7418212890625,"(911.77, 723.37)","(911.77, 887.74)",False,False,False,False,10,0,0,4,12,1,0,4
1065,2,5,0.8640353083610535,57,308.17608642578125,486.8138732910156,560.1871948242188,614.477294921875,"(434.18, 550.65)","(434.18, 614.48)",True,False,False,False,10,0,0,4,12,1,0,4
1066,4,7,0.8036355972290039,57,993.718994140625,445.7218933105469,1097.4517822265625,510.4714660644531,"(1045.59, 478.1)","(1045.59, 510.47)",False,False,False,False,10,0,0,4,12,1,0,4
1067,5,2,0.8253434896469116,57,263.4482727050781,554.0350341796875,347.0992126464844,614.8965454101562,"(305.27, 584.47)","(305.27, 614.9)",True,False,False,False,10,0,0,4,12,1,0,4
1068,6,2,0.7893863916397095,57,1422.53173828125,440.83795166015625,1485.8323974609375,485.7307434082031,"(1454.18, 463.28)","(1454.18, 485.73)",False,False,False,True,10,0,0,4,12,1,0,4
1069,8,2,0.6736239194869995,57,245.2804412841797,501.0260925292969,315.4304504394531,554.056640625,"(280.36, 527.54)","(280.36, 554.06)",True,False,False,False,10,0,0,4,12,1,0,4
1070,9,7,0.6974906325340271,57,1517.4315185546875,347.04241943359375,1624.169677734375,435.4596252441406,"(1570.8, 391.25)","(1570.8, 435.46)",False,False,False,True,10,0,0,4,12,1,0,4
1071,10,2,0.5677784085273743,57,138.46771240234375,511.13360595703125,213.5891571044922,571.0689086914062,"(176.03, 541.1)","(176.03, 571.07)",True,False,False,False,10,0,0,4,12,1,0,4
1072,11,2,0.7022079229354858,57,870.9356079101562,450.1775817871094,955.695556640625,485.893798828125,"(913.32, 468.04)","(913.32, 485.89)",False,False,False,False,10,0,0,4,12,1,0,4
1073,12,7,0.7404322028160095,57,34.93110656738281,443.3236389160156,95.40259552001953,518.8907470703125,"(65.17, 481.11)","(65.17, 518.89)",True,False,False,False,10,0,0,4,12,1,0,4
1074,13,2,0.5977727770805359,57,1474.635009765625,420.9236755371094,1526.60693359375,461.031982421875,"(1500.62, 440.98)","(1500.62, 461.03)",False,False,False,True,10,0,0,4,12,1,0,4
1075,14,2,0.7342389822006226,57,81.18547821044922,499.1744079589844,132.49691772460938,544.0377807617188,"(106.84, 521.61)","(106.84, 544.04)",True,False,False,False,10,0,0,4,12,1,0,4
1076,15,2,0.6285648345947266,57,963.9808349609375,457.1759033203125,1015.5410766601562,496.0521545410156,"(989.76, 476.61)","(989.76, 496.05)",False,False,False,False,10,0,0,4,12,1,0,4
1077,16,2,0.656739354133606,57,194.34576416015625,545.0382080078125,271.7314147949219,596.3463134765625,"(233.04, 570.69)","(233.04, 596.35)",True,False,False,False,10,0,0,4,12,1,0,4
1078,17,7,0.2729416489601135,57,150.1350555419922,407.884033203125,190.88003540039062,453.57501220703125,"(170.51, 430.73)","(170.51, 453.58)",True,False,False,False,10,0,0,4,12,1,0,4
1079,20,2,0.4871880114078522,57,170.11416625976562,480.0765380859375,251.4237060546875,541.8851928710938,"(210.77, 510.98)","(210.77, 541.89)",True,False,False,False,10,0,0,4,12,1,0,4
1080,21,7,0.635195255279541,57,1619.629150390625,327.6325378417969,1683.494873046875,397.3600769042969,"(1651.56, 362.5)","(1651.56, 397.36)",False,False,False,True,10,0,0,4,12,1,0,4
1081,18,2,0.7957455515861511,57,680.2797241210938,513.9141235351562,810.6591796875,586.3414306640625,"(745.47, 550.13)","(745.47, 586.34)",True,False,False,False,10,0,0,4,12,1,0,4
1082,1,7,0.9591176509857178,58,717.3661499023438,555.045166015625,1113.7442626953125,883.0345458984375,"(915.56, 719.04)","(915.56, 883.03)",False,False,False,False,9,0,0,4,12,1,0,4
1083,2,5,0.852466881275177,58,307.5201721191406,486.8714904785156,560.0013427734375,614.8567504882812,"(433.76, 550.86)","(433.76, 614.86)",True,False,False,False,9,0,0,4,12,1,0,4
1084,4,7,0.8082288503646851,58,993.6770629882812,445.74896240234375,1097.4744873046875,510.5130310058594,"(1045.58, 478.13)","(1045.58, 510.51)",False,False,False,False,9,0,0,4,12,1,0,4
1085,5,2,0.8265705108642578,58,263.4872741699219,553.9935302734375,347.110107421875,614.9585571289062,"(305.3, 584.48)","(305.3, 614.96)",True,False,False,False,9,0,0,4,12,1,0,4
1086,6,2,0.788341224193573,58,1422.5574951171875,440.80059814453125,1485.8173828125,485.7177734375,"(1454.19, 463.26)","(1454.19, 485.72)",False,False,False,True,9,0,0,4,12,1,0,4
1087,8,2,0.6693686246871948,58,245.11154174804688,501.0589904785156,315.39971923828125,553.9893188476562,"(280.26, 527.52)","(280.26, 553.99)",True,False,False,False,9,0,0,4,12,1,0,4
1088,9,7,0.6855698227882385,58,1517.1142578125,347.04132080078125,1623.554443359375,435.6861877441406,"(1570.33, 391.36)","(1570.33, 435.69)",False,False,False,True,9,0,0,4,12,1,0,4
1089,10,2,0.5340059995651245,58,138.2373046875,511.13812255859375,213.19439697265625,571.0557250976562,"(175.72, 541.1)","(175.72, 571.06)",True,False,False,False,9,0,0,4,12,1,0,4
1090,11,2,0.7064034938812256,58,870.917236328125,450.0868225097656,955.663818359375,485.81005859375,"(913.29, 467.95)","(913.29, 485.81)",False,False,False,False,9,0,0,4,12,1,0,4
1091,12,7,0.7388132214546204,58,35.03915023803711,443.45709228515625,94.9488754272461,518.537841796875,"(64.99, 481.0)","(64.99, 518.54)",True,False,False,False,9,0,0,4,12,1,0,4
1092,13,2,0.5873080492019653,58,1474.5887451171875,421.0828857421875,1526.2166748046875,461.0978698730469,"(1500.4, 441.09)","(1500.4, 461.1)",False,False,False,True,9,0,0,4,12,1,0,4
1093,14,2,0.7435466051101685,58,81.36773681640625,499.19305419921875,132.81629943847656,544.0582275390625,"(107.09, 521.63)","(107.09, 544.06)",True,False,False,False,9,0,0,4,12,1,0,4
1094,15,2,0.6346589922904968,58,964.0227661132812,457.1688537597656,1015.53173828125,496.10174560546875,"(989.78, 476.64)","(989.78, 496.1)",False,False,False,False,9,0,0,4,12,1,0,4
1095,16,2,0.658482015132904,58,194.40390014648438,545.1008911132812,271.5522766113281,596.266357421875,"(232.98, 570.68)","(232.98, 596.27)",True,False,False,False,9,0,0,4,12,1,0,4
1096,20,2,0.4935993254184723,58,170.20046997070312,480.153564453125,251.4770965576172,541.7757568359375,"(210.84, 510.96)","(210.84, 541.78)",True,False,False,False,9,0,0,4,12,1,0,4
1097,21,7,0.6525461673736572,58,1619.654296875,327.56915283203125,1683.38525390625,397.8908996582031,"(1651.52, 362.73)","(1651.52, 397.89)",False,False,False,True,9,0,0,4,12,1,0,4
1098,18,2,0.681300938129425,58,675.5437622070312,513.4230346679688,802.845947265625,583.2785034179688,"(739.19, 548.35)","(739.19, 583.28)",True,False,False,False,9,0,0,4,12,1,0,4
1099,1,7,0.9618089199066162,59,723.6571044921875,554.053466796875,1114.72998046875,879.0205078125,"(919.19, 716.54)","(919.19, 879.02)",False,False,False,False,9,0,0,4,12,1,0,4
1100,2,5,0.8113436102867126,59,307.3557434082031,487.2516174316406,559.8517456054688,615.0214233398438,"(433.6, 551.14)","(433.6, 615.02)",True,False,False,False,9,0,0,4,12,1,0,4
1101,4,7,0.8073436617851257,59,993.720458984375,445.7706604003906,1097.4615478515625,510.52386474609375,"(1045.59, 478.15)","(1045.59, 510.52)",False,False,False,False,9,0,0,4,12,1,0,4
1102,5,2,0.8211262226104736,59,263.59197998046875,553.9864501953125,347.0907287597656,614.9569091796875,"(305.34, 584.47)","(305.34, 614.96)",True,False,False,False,9,0,0,4,12,1,0,4
1103,6,2,0.787979006767273,59,1422.7083740234375,440.78973388671875,1485.8056640625,485.6647033691406,"(1454.26, 463.23)","(1454.26, 485.66)",False,False,False,True,9,0,0,4,12,1,0,4
1104,8,2,0.6546709537506104,59,244.7772674560547,501.0450134277344,315.3439025878906,553.93017578125,"(280.06, 527.49)","(280.06, 553.93)",True,False,False,False,9,0,0,4,12,1,0,4
1105,9,7,0.7498081922531128,59,1516.8907470703125,347.001220703125,1623.0008544921875,435.7730712890625,"(1569.95, 391.39)","(1569.95, 435.77)",False,False,False,True,9,0,0,4,12,1,0,4
1106,10,2,0.5508062839508057,59,138.09689331054688,510.86376953125,213.3089599609375,571.2444458007812,"(175.7, 541.05)","(175.7, 571.24)",True,False,False,False,9,0,0,4,12,1,0,4
1107,11,2,0.6988256573677063,59,870.91650390625,450.0229797363281,955.618896484375,485.7705078125,"(913.27, 467.9)","(913.27, 485.77)",False,False,False,False,9,0,0,4,12,1,0,4
1108,12,7,0.7344542145729065,59,35.04032897949219,443.57513427734375,94.50328063964844,518.14306640625,"(64.77, 480.86)","(64.77, 518.14)",True,False,False,False,9,0,0,4,12,1,0,4
1109,13,2,0.5668396353721619,59,1474.4073486328125,421.4617004394531,1525.8189697265625,461.16668701171875,"(1500.11, 441.31)","(1500.11, 461.17)",False,False,False,True,9,0,0,4,12,1,0,4
1110,14,2,0.7632631063461304,59,81.73807525634766,499.10491943359375,133.634033203125,544.1876831054688,"(107.69, 521.65)","(107.69, 544.19)",True,False,False,False,9,0,0,4,12,1,0,4
1111,15,2,0.6211386322975159,59,964.1170043945312,457.1959228515625,1015.4454345703125,496.163330078125,"(989.78, 476.68)","(989.78, 496.16)",False,False,False,False,9,0,0,4,12,1,0,4
1112,16,2,0.6567292213439941,59,194.5625457763672,545.2674560546875,270.3986511230469,596.2108154296875,"(232.48, 570.74)","(232.48, 596.21)",True,False,False,False,9,0,0,4,12,1,0,4
1113,20,2,0.5255416631698608,59,169.52993774414062,480.0609436035156,251.5782470703125,541.7180786132812,"(210.55, 510.89)","(210.55, 541.72)",True,False,False,False,9,0,0,4,12,1,0,4
1114,21,7,0.6554678678512573,59,1619.689697265625,327.4746398925781,1683.26513671875,398.0426330566406,"(1651.48, 362.76)","(1651.48, 398.04)",False,False,False,True,9,0,0,4,12,1,0,4
1115,18,2,0.671841561794281,59,671.3508911132812,512.4149780273438,795.9727172851562,582.326904296875,"(733.66, 547.37)","(733.66, 582.33)",True,False,False,False,9,0,0,4,12,1,0,4
1116,1,7,0.9621790647506714,60,725.72314453125,553.875732421875,1115.102294921875,877.6909790039062,"(920.41, 715.78)","(920.41, 877.69)",False,False,False,False,9,0,0,4,12,1,0,4
1117,2,5,0.8143913745880127,60,307.2734069824219,487.4594421386719,559.800537109375,615.1384887695312,"(433.54, 551.3)","(433.54, 615.14)",True,False,False,False,9,0,0,4,12,1,0,4
1118,4,7,0.8073692917823792,60,993.7297973632812,445.8130798339844,1097.5142822265625,510.6022033691406,"(1045.62, 478.21)","(1045.62, 510.6)",False,False,False,False,9,0,0,4,12,1,0,4
1119,5,2,0.8218207359313965,60,263.6261291503906,554.0216674804688,347.0603942871094,615.0282592773438,"(305.34, 584.52)","(305.34, 615.03)",True,False,False,False,9,0,0,4,12,1,0,4
1120,6,2,0.787824273109436,60,1422.7960205078125,440.8144226074219,1485.8231201171875,485.6855163574219,"(1454.31, 463.25)","(1454.31, 485.69)",False,False,False,True,9,0,0,4,12,1,0,4
1121,8,2,0.6529598832130432,60,244.66429138183594,501.11444091796875,315.3516540527344,553.9985961914062,"(280.01, 527.56)","(280.01, 554.0)",True,False,False,False,9,0,0,4,12,1,0,4
1122,9,7,0.7517688274383545,60,1516.84765625,347.0108337402344,1622.8240966796875,435.8240051269531,"(1569.84, 391.42)","(1569.84, 435.82)",False,False,False,True,9,0,0,4,12,1,0,4
1123,10,2,0.5695444941520691,60,138.39671325683594,510.9219665527344,213.67982482910156,571.426513671875,"(176.04, 541.17)","(176.04, 571.43)",True,False,False,False,9,0,0,4,12,1,0,4
1124,11,2,0.7001029253005981,60,870.8439331054688,450.0384521484375,955.6683959960938,485.8194580078125,"(913.26, 467.93)","(913.26, 485.82)",False,False,False,False,9,0,0,4,12,1,0,4
1125,12,7,0.7329372763633728,60,35.049285888671875,443.67828369140625,94.30790710449219,518.1346435546875,"(64.68, 480.91)","(64.68, 518.13)",True,False,False,False,9,0,0,4,12,1,0,4
1126,13,2,0.5698482394218445,60,1474.3638916015625,421.60491943359375,1525.7872314453125,461.2529296875,"(1500.08, 441.43)","(1500.08, 461.25)",False,False,False,True,9,0,0,4,12,1,0,4
1127,14,2,0.7614333629608154,60,81.82634735107422,499.1200256347656,133.95339965820312,544.298828125,"(107.89, 521.71)","(107.89, 544.3)",True,False,False,False,9,0,0,4,12,1,0,4
1128,15,2,0.6233049631118774,60,964.1839599609375,457.2364807128906,1015.4185180664062,496.2392883300781,"(989.8, 476.74)","(989.8, 496.24)",False,False,False,False,9,0,0,4,12,1,0,4
1129,16,2,0.6601133346557617,60,194.69898986816406,545.3327026367188,270.1943664550781,596.2427368164062,"(232.45, 570.79)","(232.45, 596.24)",True,False,False,False,9,0,0,4,12,1,0,4
1130,20,2,0.5252442359924316,60,169.18594360351562,480.01519775390625,251.82363891601562,541.7286987304688,"(210.5, 510.87)","(210.5, 541.73)",True,False,False,False,9,0,0,4,12,1,0,4
1131,21,7,0.6549046635627747,60,1619.728759765625,327.46173095703125,1683.2513427734375,398.1047058105469,"(1651.49, 362.78)","(1651.49, 398.1)",False,False,False,True,9,0,0,4,12,1,0,4
1132,18,2,0.6794408559799194,60,669.9913940429688,512.124755859375,793.60009765625,582.1990356445312,"(731.8, 547.16)","(731.8, 582.2)",True,False,False,False,9,0,0,4,12,1,0,4
1133,1,7,0.962363064289093,61,731.17626953125,551.9606323242188,1115.0531005859375,875.0086669921875,"(923.11, 713.48)","(923.11, 875.01)",False,False,False,False,9,0,0,4,12,1,0,4
1134,2,5,0.866590142250061,61,307.9912109375,487.1271057128906,560.1114501953125,614.5252685546875,"(434.05, 550.83)","(434.05, 614.53)",True,False,False,False,9,0,0,4,12,1,0,4
1135,4,7,0.800140917301178,61,993.6929321289062,445.7731628417969,1097.5828857421875,510.500732421875,"(1045.64, 478.14)","(1045.64, 510.5)",False,False,False,False,9,0,0,4,12,1,0,4
1136,5,2,0.8238505125045776,61,263.6217346191406,554.0718994140625,346.9992980957031,615.0048828125,"(305.31, 584.54)","(305.31, 615.0)",True,False,False,False,9,0,0,4,12,1,0,4
1137,6,2,0.7895217537879944,61,1422.8485107421875,440.81170654296875,1485.8209228515625,485.6376953125,"(1454.33, 463.22)","(1454.33, 485.64)",False,False,False,True,9,0,0,4,12,1,0,4
1138,8,2,0.6582907438278198,61,244.54605102539062,501.0916748046875,315.31781005859375,554.0767822265625,"(279.93, 527.58)","(279.93, 554.08)",True,False,False,False,9,0,0,4,12,1,0,4
1139,9,7,0.7712080478668213,61,1516.954345703125,346.9256896972656,1622.70556640625,435.6771545410156,"(1569.83, 391.3)","(1569.83, 435.68)",False,False,False,True,9,0,0,4,12,1,0,4
1140,10,2,0.5549973845481873,61,138.22482299804688,510.1172790527344,213.91815185546875,571.5833129882812,"(176.07, 540.85)","(176.07, 571.58)",True,False,False,False,9,0,0,4,12,1,0,4
1141,11,2,0.6993696689605713,61,870.8013916015625,449.9795837402344,955.6652221679688,485.8097839355469,"(913.23, 467.89)","(913.23, 485.81)",False,False,False,False,9,0,0,4,12,1,0,4
1142,12,7,0.7192131876945496,61,35.05937957763672,443.4810485839844,93.97594451904297,518.2243041992188,"(64.52, 480.85)","(64.52, 518.22)",True,False,False,False,9,0,0,4,12,1,0,4
1143,13,2,0.5627461075782776,61,1474.3443603515625,421.4438781738281,1525.7738037109375,461.2133483886719,"(1500.06, 441.33)","(1500.06, 461.21)",False,False,False,True,9,0,0,4,12,1,0,4
1144,14,2,0.7242723107337952,61,82.38153839111328,499.1936950683594,134.44703674316406,544.6211547851562,"(108.41, 521.91)","(108.41, 544.62)",True,False,False,False,9,0,0,4,12,1,0,4
1145,15,2,0.6227625012397766,61,964.490234375,457.2292785644531,1015.3617553710938,496.21099853515625,"(989.93, 476.72)","(989.93, 496.21)",False,False,False,False,9,0,0,4,12,1,0,4
1146,16,2,0.6648646593093872,61,194.67059326171875,545.4684448242188,269.9560546875,596.3037109375,"(232.31, 570.89)","(232.31, 596.3)",True,False,False,False,9,0,0,4,12,1,0,4
1147,20,2,0.5055837631225586,61,169.1293487548828,479.9521484375,252.11196899414062,541.642822265625,"(210.62, 510.8)","(210.62, 541.64)",True,False,False,False,9,0,0,4,12,1,0,4
1148,21,7,0.6506432890892029,61,1619.5406494140625,327.4345397949219,1683.2015380859375,398.0455627441406,"(1651.37, 362.74)","(1651.37, 398.05)",False,False,False,True,9,0,0,4,12,1,0,4
1149,18,2,0.7173396944999695,61,665.5650024414062,511.8210754394531,791.5289916992188,580.974853515625,"(728.55, 546.4)","(728.55, 580.97)",True,False,False,False,9,0,0,4,12,1,0,4
